학교ID,학교명,학교급구분,위도,경도,시도명,시군구명,읍면동명,현행_농어촌,α1_학원수,β1_최단광역접근시간,β2_광역접근가능시설수,γ1_학령인구10대,δ1_사교육비,δ3_참여율,α1_학원수_norm,β1_최단광역접근시간_norm,β2_광역접근가능시설수_norm,γ1_학령인구10대_norm,δ1_사교육비_norm,δ3_참여율_norm,E_s,G_괴리도
B000010370,장수중학교,중학교,35.65352113,127.5207329,전북특별자치도,장수군,장수읍,1,23,22.68,0.65,720,37.4,64.9,0.006641640196361537,0.8761253150882247,0.11383537653239931,0.04714510214772132,0.18464730290456421,0.44481605351170583,0.27886846506349616,0.279
B000013519,호산고등학교,고등학교,35.8490573,128.4818071,대구광역시,달서구,호산동,0,1756,47.53,0.0,2010,49.0,62.1,0.5070747906439503,0.6524126755491537,0.0,0.1316134101623887,0.425311203319502,0.3511705685618731,0.34459710803947796,0.655
B000008196,백운중학교,중학교,37.65640592,127.0359041,서울특별시,도봉구,쌍문동,0,588,37.06,0.0,0,66.4,81.5,0.16979497545480798,0.7466690673388549,0.0,0.0,0.7863070539419087,0.9999999999999998,0.45046184945592854,0.55
B000010088,도고중학교,중학교,36.74268762,126.9018017,충청남도,아산시,도고면,1,731,35.16,0.27,130,35.6,67.5,0.21108865145827319,0.7637738566798704,0.047285464098073555,0.00851231011000524,0.14730290456431538,0.5317725752508362,0.28495596036022897,0.285
B000022979,건양대학교병설건양고등학교,고등학교,36.14155764,127.2343403,충청남도,논산시,양촌면,1,165,92.41,0.0,353,34.0,53.5,0.04764654923476755,0.24837954627295644,0.0,0.023114195914091147,0.11410788381742731,0.0635451505016722,0.08279888762348576,0.083
B000013461,솔샘고등학교,고등학교,37.62366717,127.0121354,서울특별시,강북구,미아동,0,388,34.65,0.02,1672,76.7,72.8,0.11204158244296854,0.7683651422398272,0.0035026269702276708,0.10948140387637507,0.9999999999999999,0.7090301003344479,0.4504034759773077,0.55
B000012484,도당고등학교,고등학교,37.51862256,126.7909608,경기도,부천시 원미구,도당동,0,0,37.68,0.27,1635,57.3,67.5,0.0,0.7410875045012604,0.047285464098073555,0.1070586694604505,0.5975103734439834,0.5317725752508362,0.33745243112576734,0.663
B000011784,한림공업고등학교,고등학교,33.40652604,126.2699123,제주특별자치도,제주시,한림읍,1,1317,96.21,0.0,1720,37.6,58.5,0.38030609298296275,0.21416996759092544,0.0,0.11262441068622316,0.1887966804979253,0.23076923076923062,0.1877777304212112,0.188
B000009396,시흥매화중학교,중학교,37.41319048,126.8159638,경기도,시흥시,매화동,0,1462,80.84,0.0,849,48.2,75.6,0.42217730291654637,0.3525387108390349,0.0,0.05559193294918806,0.4087136929460581,0.8026755852842806,0.34028287082251796,0.66
B000010386,순창중학교,중학교,35.37692157,127.1523716,전북특별자치도,순창군,순창읍,1,24,15.85,0.92,1268,37.4,64.9,0.006930407161420734,0.9376125315088225,0.16112084063047286,0.08302776322682033,0.18464730290456421,0.44481605351170583,0.30302581649063437,0.303
B000010415,변산중학교,중학교,35.58946353,126.6054306,전북특별자치도,부안군,진서면,1,57,71.95,0.0,84,37.4,64.9,0.016459717008374244,0.4325711199135758,0.0,0.005500261917234154,0.18464730290456421,0.44481605351170583,0.18066574254257567,0.181
B000011841,대전체육고등학교,고등학교,36.33651309,127.3406536,대전광역시,유성구,원신흥동,0,1155,40.73,0.0,3318,48.6,63.9,0.3335258446433728,0.7136298163485776,0.0,0.2172603457307491,0.41701244813278004,0.4113712374581937,0.34879994871894554,0.651
B000009867,상서중학교,중학교,38.1567044,127.6495105,강원특별자치도,화천군,상서면,1,25,70.22,0.25,118,35.2,66.3,0.007219174126479931,0.4481454807346057,0.043782837127845885,0.007726558407543217,0.13900414937759342,0.49163879598662175,0.189586165960115,0.19
B000012972,전주고등학교,고등학교,35.82470798,127.1525515,전북특별자치도,전주시 완산구,중노송동,0,0,29.39,0.97,640,34.4,52.7,0.0,0.8157184011523226,0.16987740805604204,0.041906757464641176,0.12240663900414928,0.03678929765886285,0.19778308388933633,0.802
B000008195,창동중학교,중학교,37.66322957,127.0489975,서울특별시,도봉구,방학동,0,588,34.31,0.03,0,66.4,81.5,0.16979497545480798,0.7714259992797983,0.005253940455341506,0.0,0.7863070539419087,0.9999999999999998,0.45546366152197604,0.545
B000009227,송림중학교,중학교,37.39191272,127.1318098,경기도,성남시 분당구,이매동,0,0,20.44,1.0,2855,48.2,75.6,0.0,0.8962909614692114,0.17513134851138354,0.18694342587742274,0.4087136929460581,0.8026755852842806,0.41162583568139266,0.588
B000011742,경북드론고등학교,고등학교,35.64122493,128.6207782,경상북도,청도군,풍각면,1,38,52.91,0.46,140,29.8,52.8,0.010973144672249496,0.6039791141519626,0.08056042031523643,0.009167103195390257,0.026970954356846488,0.04013377926421402,0.12863075265931656,0.129
B000012747,포천일고등학교,고등학교,37.89474961,127.2052309,경기도,포천시,군내면,1,149,37.39,0.41,639,57.3,67.5,0.04302627779382039,0.7436982355059416,0.07180385288966724,0.041841278156102675,0.5975103734439834,0.5317725752508362,0.3382754321733919,0.338
B000023814,나래중학교,중학교,37.63888658,126.6258995,경기도,김포시,구래동,0,1783,74.35,0.0,5336,48.2,75.6,0.5148714987005487,0.41096507021966155,0.0,0.3493975903614458,0.4087136929460581,0.8026755852842806,0.4144372395853324,0.586
B000011084,가야중학교,중학교,35.23705465,128.8703302,경상남도,김해시,내동,0,1596,19.75,0.99,5939,35.9,68.3,0.4608720762344788,0.9025027007562118,0.1733800350262697,0.3888816134101624,0.15352697095435675,0.5585284280936451,0.43961530407918736,0.56
B000010113,진산중학교,중학교,36.1453448,127.370204,충청남도,금산군,진산면,1,43,71.44,0.0,112,35.6,67.5,0.012416979497545482,0.4371624054735326,0.0,0.007333682556312206,0.14730290456431538,0.5317725752508362,0.1893314245570903,0.189
B000009070,가온중학교,중학교,35.56437844,129.3382861,울산광역시,중구,반구동,0,587,19.56,3.0,492,43.9,74.2,0.1695062084897488,0.9042131796903132,0.5253940455341506,0.0322158198009429,0.31950207468879666,0.7558528428093647,0.45111402850221943,0.549
B000011137,지세포중학교,중학교,34.82784754,128.7031873,경상남도,거제시,일운면,1,557,60.15,0.0,584,35.9,68.3,0.16084319953797288,0.5388008642419877,0.0,0.038239916186485076,0.15352697095435675,0.5585284280936451,0.24165656316907458,0.242
B000009512,설봉중학교,중학교,37.28480071,127.451362,경기도,이천시,창전동,0,580,14.43,1.0,1203,48.2,75.6,0.1674848397343344,0.9503961109110551,0.17513134851138354,0.0787716081718177,0.4087136929460581,0.8026755852842806,0.4305288642598215,0.569
B000008696,대구일중학교,중학교,35.88627468,128.5841979,대구광역시,북구,침산동,0,1177,27.47,1.2,1894,47.4,74.8,0.33987871787467516,0.8330032409074541,0.21015761821366025,0.12401781037192249,0.39211618257261405,0.7759197324414713,0.44584888373029957,0.554
B000009277,임곡중학교,중학교,37.40854787,126.9315627,경기도,안양시 동안구,비산동,0,0,19.61,1.0,2378,48.2,75.6,0.0,0.9037630536550234,0.17513134851138354,0.15570979570455737,0.4087136929460581,0.8026755852842806,0.4076655793502171,0.592
B000008905,양산중학교,중학교,35.19641806,126.8750071,광주광역시,북구,양산동,0,1326,37.06,0.08,3705,37.8,68.3,0.38290499566849556,0.7466690673388549,0.014010507880910683,0.2426008381351493,0.19294605809128618,0.5585284280936451,0.35627664920139024,0.644
B000009808,가곡중학교,중학교,37.14634584,129.2048268,강원특별자치도,삼척시,가곡면,1,86,59.35,0.88,24,35.2,66.3,0.024833958995090964,0.5460028808066258,0.15411558669001751,0.001571503404924044,0.13900414937759342,0.49163879598662175,0.22619447921014557,0.226
B000012367,대전둔원고등학교,고등학교,36.34283137,127.3733872,대전광역시,서구,갈마동,0,1474,34.66,0.11,1567,48.6,63.9,0.42564250649725677,0.7682751170327692,0.01926444833625219,0.10260607647983237,0.41701244813278004,0.4113712374581937,0.35736197232284733,0.643
B000013589,김해제일고등학교,고등학교,35.23962708,128.8538737,경상남도,김해시,외동,0,1596,19.75,0.99,5939,35.1,58.3,0.4608720762344788,0.9025027007562118,0.1733800350262697,0.3888816134101624,0.13692946058091282,0.22408026755852828,0.3811076922610939,0.619
B000012115,동래고등학교,고등학교,35.20090083,129.0927025,부산광역시,동래구,칠산동,0,1140,27.17,0.74,438,44.0,59.9,0.3291943401674849,0.8357039971191933,0.1295971978984238,0.028679937139863804,0.32157676348547715,0.277591973244147,0.3203907015090983,0.68
B000009104,태화중학교,중학교,35.53194177,129.3395348,울산광역시,남구,야음동,0,1362,23.12,2.0,501,43.9,74.2,0.39330060641062664,0.8721642059776737,0.3502626970227671,0.03280513357778942,0.31950207468879666,0.7558528428093647,0.45398126008116974,0.546
B000009198,은행중학교,중학교,37.45703332,127.1725674,경기도,성남시 중원구,은행동,0,0,45.78,0.0,1283,48.2,75.6,0.0,0.6681670867842996,0.0,0.08400995285489786,0.4087136929460581,0.8026755852842806,0.32726105297825603,0.673
B000012811,석정여자고등학교,고등학교,37.18016344,128.4599183,강원특별자치도,영월군,영월읍,1,47,31.06,1.41,1742,31.0,52.2,0.013572047357782271,0.8006841915736407,0.24693520140105077,0.1140649554740702,0.051867219917012375,0.02006688963210701,0.20786508422594388,0.208
B000008331,염경중학교,중학교,37.55453781,126.8705292,서울특별시,강서구,염창동,0,1383,27.09,0.84,4271,66.4,81.5,0.3993647126768698,0.8364241987756572,0.14711033274956217,0.27966212676794133,0.7863070539419087,0.9999999999999998,0.5748114041519898,0.425
B000025033,현천고등학교,고등학교,37.48595998,128.1705362,강원특별자치도,횡성군,둔내면,1,43,76.13,0.41,316,31.0,52.2,0.012416979497545482,0.3949405833633417,0.07180385288966724,0.02069146149816658,0.051867219917012375,0.02006688963210701,0.09529783113297338,0.095
B000009027,대전둔원중학교,중학교,36.34273256,127.3766789,대전광역시,서구,갈마동,0,1474,34.66,0.11,1567,43.8,71.5,0.42564250649725677,0.7682751170327692,0.01926444833625219,0.10260607647983237,0.31742738589211605,0.6655518394648829,0.38312789561718485,0.617
B000009718,청산중학교,중학교,38.034767,127.1074886,경기도,연천군,청산면,1,37,41.2,0.19,153,48.2,75.6,0.010684377707190298,0.7093986316168527,0.03327495621716287,0.010018334206390781,0.4087136929460581,0.8026755852842806,0.3291275963296558,0.329
B000012409,방어진고등학교,고등학교,35.50456253,129.4229041,울산광역시,동구,화정동,0,386,32.85,0.0,982,40.3,62.0,0.11146404851285013,0.7845696795102629,0.0,0.0643006809848088,0.24481327800829866,0.34782608695652173,0.2588289623287903,0.741
B000008141,중앙여자중학교,중학교,37.56317672,126.9540593,서울특별시,서대문구,북아현동,0,745,21.36,2.06,1286,66.4,81.5,0.21513138896910194,0.8880086424198775,0.3607705779334501,0.08420639078051337,0.7863070539419087,0.9999999999999998,0.5557373423408085,0.444
B000009546,상품중학교,중학교,37.40265113,127.4399231,경기도,여주시,산북면,1,164,87.76,0.0,135,48.2,75.6,0.04735778226970835,0.2902412675549153,0.0,0.008839706652697748,0.4087136929460581,0.8026755852842806,0.25963800578461005,0.26
B000008539,여명중학교,중학교,35.19584799,129.0702833,부산광역시,동래구,사직동,0,1140,26.95,1.58,2813,47.4,72.2,0.3291943401674849,0.8376845516744689,0.276707530647986,0.18419329491880568,0.39211618257261405,0.6889632107023413,0.4514765184472834,0.549
B000009333,청덕중학교,중학교,37.29318256,127.1451614,경기도,용인시 기흥구,청덕동,0,0,48.0,0.0,4320,48.2,75.6,0.0,0.6481814908174288,0.0,0.2828706128863279,0.4087136929460581,0.8026755852842806,0.35707356365568255,0.643
B000009804,근덕중학교,중학교,37.38492867,129.2243017,강원특별자치도,삼척시,근덕면,1,86,59.35,0.88,105,35.2,66.3,0.024833958995090964,0.5460028808066258,0.15411558669001751,0.006875327396542693,0.13900414937759342,0.49163879598662175,0.22707844987541537,0.227
B000008250,용강중학교,중학교,37.52157693,126.9754853,서울특별시,용산구,이촌동,0,248,18.96,3.77,691,66.4,81.5,0.07161420733468092,0.9096146921137919,0.660245183887916,0.04524620220010477,0.7863070539419087,0.9999999999999998,0.578837889913067,0.421
B000009496,감정중학교,중학교,37.62110744,126.7009004,경기도,김포시,감정동,0,1783,59.89,0.0,5873,48.2,75.6,0.5148714987005487,0.5411415196254951,0.0,0.3845599790466213,0.4087136929460581,0.8026755852842806,0.4419937126005006,0.558
B000010289,여산중학교,중학교,36.06683286,127.08065,전북특별자치도,익산시,여산면,1,630,74.66,0.0,116,37.4,64.9,0.18192318798729426,0.40817428880086426,0.0,0.007595599790466213,0.18464730290456421,0.44481605351170583,0.20452607216581578,0.205
B000008383,영등포중학교,중학교,37.5080846,126.9331435,서울특별시,동작구,대방동,0,924,22.17,2.82,3342,66.4,81.5,0.26682067571469825,0.8807166006481815,0.49387040280210154,0.21883184913567313,0.7863070539419087,0.9999999999999998,0.6077577637070937,0.392
B000012998,군산중앙여자고등학교,고등학교,35.96817267,126.7114926,전북특별자치도,군산시,수송동,0,660,22.66,2.03,7846,34.4,52.7,0.1905861969390702,0.8763053655023406,0.3555166374781086,0.5137506547930855,0.12240663900414928,0.03678929765886285,0.34922579856260283,0.651
B000013317,창원문성고등학교,고등학교,35.23490377,128.6617147,경상남도,창원시 성산구,두대동,0,0,30.86,0.76,3481,35.1,58.3,0.0,0.8024846957148002,0.1330998248686515,0.2279334730225249,0.13692946058091282,0.22408026755852828,0.2540879536242363,0.746
B000023115,동패고등학교,고등학교,37.71123986,126.7344265,경기도,파주시,동패동,0,1331,52.51,0.0,9081,57.3,67.5,0.38434883049379154,0.6075801224342816,0.0,0.5946176008381352,0.5975103734439834,0.5317725752508362,0.45263825041017125,0.547
B000011435,인천미래생활고등학교,고등학교,37.50056712,126.7426846,인천광역시,부평구,부개동,0,937,27.72,0.79,2251,50.5,64.6,0.27057464626046784,0.8307526107310047,0.138353765323993,0.14739392352016764,0.4564315352697096,0.4347826086956521,0.3797148483001658,0.62
B000025646,고림고등학교,고등학교,37.24717747,127.2195504,경기도,용인시 처인구,고림동,0,0,46.56,0.29,4245,57.3,67.5,0.0,0.6611451206337774,0.05078809106830122,0.2779596647459403,0.5975103734439834,0.5317725752508362,0.3531959708571397,0.647
B000011273,우도중학교,중학교,33.50514824,126.9554325,제주특별자치도,제주시,우도면,1,1317,38.31,0.53,72,37.0,69.0,0.38030609298296275,0.7354159164566079,0.09281961471103328,0.004714510214772132,0.17634854771784225,0.5819397993311035,0.328590746902387,0.329
B000011917,경복고등학교,고등학교,37.58594567,126.9715109,서울특별시,종로구,청운동,0,291,17.68,1.97,989,76.7,72.8,0.08403118683222639,0.9211379186172128,0.3450087565674256,0.06475903614457831,0.9999999999999999,0.7090301003344479,0.5206611664159818,0.479
B000026476,인천이음고등학교,고등학교,37.60058692,126.7108371,인천광역시,서구,원당동,0,1793,63.39,0.0,4444,50.5,64.6,0.5177591683511407,0.5096326971552034,0.0,0.2909900471451022,0.4564315352697096,0.4347826086956521,0.36826600943613463,0.632
B000012640,마장고등학교,고등학교,37.25812644,127.3512887,경기도,이천시,마장면,1,580,55.45,0.0,1405,57.3,67.5,0.1674848397343344,0.5811127115592366,0.0,0.09199842849659508,0.5975103734439834,0.5317725752508362,0.32831315474749756,0.328
B000013446,동성고등학교,고등학교,37.58496996,127.0030619,서울특별시,종로구,혜화동,0,291,24.77,2.24,1205,76.7,72.8,0.08403118683222639,0.8573100468131076,0.3922942206654992,0.0789025667888947,0.9999999999999999,0.7090301003344479,0.5202613535723626,0.48
B000025421,봉황고등학교,고등학교,35.00741421,126.7861436,전라남도,나주시,빛가람동,0,287,32.84,0.59,5707,28.5,51.6,0.08287611897198961,0.7846597047173208,0.10332749562171628,0.37369041382922996,0.0,0.0,0.22409228885670943,0.776
B000011578,충주상업고등학교,고등학교,36.94672186,127.937922,충청북도,충주시,호암동,0,490,44.79,0.6,2683,32.1,53.8,0.14149581287900664,0.6770795822830392,0.10507880910683012,0.17568098480880043,0.07468879668049788,0.0735785953177257,0.20793376351264997,0.792
B000012298,교동고등학교,고등학교,37.77846268,126.2843169,인천광역시,강화군,교동면,1,73,97.79,0.0,87,50.5,64.6,0.0210799884493214,0.1999459848757651,0.0,0.005696699842849659,0.4564315352697096,0.4347826086956521,0.18632280285554964,0.186
B000012031,여의도고등학교,고등학교,37.52505101,126.9342192,서울특별시,영등포구,여의도동,0,872,20.1,3.09,2906,76.7,72.8,0.25180479353162,0.8993518185091826,0.5411558669001751,0.19028287061288635,0.9999999999999999,0.7090301003344479,0.5986042416480519,0.401
B000009529,안청중학교,중학교,37.02200634,127.2748774,경기도,안성시,당왕동,0,349,44.05,0.02,2797,48.2,75.6,0.10077967080565985,0.6837414476053295,0.0035026269702276708,0.18314562598218964,0.4087136929460581,0.8026755852842806,0.36375977493229084,0.636
B000010279,남성중학교,중학교,35.95635944,126.9659181,전북특별자치도,익산시,신동,0,630,15.54,2.0,827,37.4,64.9,0.18192318798729426,0.9404033129276197,0.3502626970227671,0.05415138816134102,0.18464730290456421,0.44481605351170583,0.35936732375254865,0.641
B000024586,부산중앙중학교,중학교,35.32256309,129.1875912,부산광역시,기장군,정관읍,1,588,50.46,0.0,12558,47.4,72.2,0.16979497545480798,0.6260352898811667,0.0,0.822289156626506,0.39211618257261405,0.6889632107023413,0.4498664692062393,0.45
B000010362,부귀중학교,중학교,35.84026603,127.3661615,전북특별자치도,진안군,부귀면,1,15,71.88,0.27,201,37.4,64.9,0.004331504475887959,0.43320129636298166,0.047285464098073555,0.01316134101623887,0.18464730290456421,0.44481605351170583,0.18790716039490865,0.188
B000012684,능곡고등학교,고등학교,37.62396116,126.8255017,경기도,고양시 덕양구,토당동,0,0,19.96,1.53,574,57.3,67.5,0.0,0.9006121714079942,0.2679509632224168,0.03758512310110006,0.5975103734439834,0.5317725752508362,0.38923853440438844,0.611
B000010271,익산부천중학교,중학교,35.95342256,126.9901284,전북특별자치도,익산시,어양동,0,630,30.85,0.57,2458,37.4,64.9,0.18192318798729426,0.8025747209218581,0.09982486865148861,0.16094814038763752,0.18464730290456421,0.44481605351170583,0.3124557123940914,0.688
B000013565,군산고등학교,고등학교,35.97394441,126.7195894,전북특별자치도,군산시,동흥남동,0,660,9.57,2.12,965,34.4,52.7,0.1905861969390702,0.9941483615412315,0.37127845884413313,0.06318753273965427,0.12240663900414928,0.03678929765886285,0.29639941445451684,0.704
B000009714,가평북중학교,중학교,37.87934605,127.5481207,경기도,가평군,북면,1,85,63.52,0.78,149,48.2,75.6,0.024545192030031766,0.5084623694634497,0.13660245183887917,0.009756416972236774,0.4087136929460581,0.8026755852842806,0.31512595142248934,0.315
B000010067,천북중학교,중학교,36.48343927,126.5335437,충청남도,보령시,천북면,1,172,109.75,0.0,110,35.6,67.5,0.04966791799018193,0.09227583723442556,0.0,0.007202723939235202,0.14730290456431538,0.5317725752508362,0.1380369931631657,0.138
B000010377,임실동중학교,중학교,35.61456761,127.2788369,전북특별자치도,임실군,임실읍,1,20,31.76,1.96,699,37.4,64.9,0.005775339301183945,0.7943824270795823,0.3432574430823117,0.045770036668412784,0.18464730290456421,0.44481605351170583,0.30310810042462677,0.303
B000010033,천안오성중학교,중학교,36.83617123,127.1291473,충청남도,천안시 서북구,두정동,0,0,31.05,1.79,7493,35.6,67.5,0.0,0.8007742167806986,0.3134851138353765,0.49063645887899426,0.14730290456431538,0.5317725752508362,0.3806618782183701,0.619
B000008929,광주효광중학교,중학교,35.14712562,126.8634316,광주광역시,서구,쌍촌동,0,918,23.13,2.48,1344,37.8,68.3,0.2650880739243431,0.8720741807706158,0.4343257443082312,0.08800419067574647,0.19294605809128618,0.5585284280936451,0.4018277793106446,0.598
B000013320,마산삼진고등학교,고등학교,35.11862898,128.4887806,경상남도,창원시 마산합포구,진동면,1,0,41.77,0.0,1097,35.1,58.3,0.0,0.704267194814548,0.0,0.07183080146673651,0.13692946058091282,0.22408026755852828,0.18951795407012095,0.19
B000023875,웅천중학교,중학교,35.10245311,128.7546083,경상남도,창원시 진해구,남문동,0,0,79.06,0.0,1508,35.9,68.3,0.0,0.3685631976953546,0.0,0.09874279727606076,0.15352697095435675,0.5585284280936451,0.19656023233656952,0.803
B000008188,대영중학교,중학교,37.50343784,126.905208,서울특별시,영등포구,신길동,0,872,19.59,1.81,2281,66.4,81.5,0.25180479353162,0.9039431040691394,0.3169877408056042,0.1493583027763227,0.7863070539419087,0.9999999999999998,0.5680668325207657,0.432
B000013058,부안고등학교,고등학교,35.71604257,126.7289178,전북특별자치도,부안군,부안읍,1,57,15.83,0.94,2096,34.4,52.7,0.016459717008374244,0.9377925819229385,0.1646234676007005,0.13724463069669984,0.12240663900414928,0.03678929765886285,0.23588605564862086,0.236
B000008697,관천중학교,중학교,35.93116386,128.5526133,대구광역시,북구,태전동,0,1177,28.85,0.62,1877,47.4,74.8,0.33987871787467516,0.8205797623334533,0.1085814360770578,0.12290466212676794,0.39211618257261405,0.7759197324414713,0.4266634155710066,0.573
B000009568,정발중학교,중학교,37.6594744,126.7807456,경기도,고양시 일산동구,마두동,0,0,24.02,0.96,2868,48.2,75.6,0.0,0.8640619373424558,0.1681260945709282,0.18779465688842326,0.4087136929460581,0.8026755852842806,0.4052286611720243,0.595
B000008469,부산중앙여자중학교,중학교,35.11584673,129.0110339,부산광역시,서구,서대신동3가,0,225,27.75,1.1,310,47.4,72.2,0.06497256713831938,0.8304825351098307,0.1926444833625219,0.02029858564693557,0.39211618257261405,0.6889632107023413,0.3649129274220938,0.635
B000008946,주월중학교,중학교,35.12786826,126.9039873,광주광역시,남구,주월동,0,916,23.59,1.12,2076,37.8,68.3,0.2645105399942247,0.8679330212459488,0.1961471103327496,0.1359350445259298,0.19294605809128618,0.5585284280936451,0.36933336704729736,0.631
B000013462,신일고등학교,고등학교,37.62796722,127.0284031,서울특별시,강북구,미아동,0,388,33.69,0.11,1047,76.7,72.8,0.11204158244296854,0.7770075621173929,0.01926444833625219,0.06855683603981143,0.9999999999999999,0.7090301003344479,0.4476500882118121,0.552
B000009528,비룡중학교,중학교,37.01568452,127.2627594,경기도,안성시,당왕동,0,349,44.05,0.02,2797,48.2,75.6,0.10077967080565985,0.6837414476053295,0.0035026269702276708,0.18314562598218964,0.4087136929460581,0.8026755852842806,0.36375977493229084,0.636
B000010459,여남중학교,중학교,34.51226252,127.7679765,전라남도,여수시,남면,1,642,37.62,0.66,81,33.6,63.7,0.18538839156800463,0.7416276557436082,0.11558669001751314,0.005303823991618649,0.10580912863070535,0.4046822742474918,0.25973299403315697,0.26
B000009578,대송중학교,중학교,37.67086006,126.7308676,경기도,고양시 일산서구,대화동,0,0,44.51,0.0,1811,48.2,75.6,0.0,0.6796002880806626,0.0,0.11858302776322682,0.4087136929460581,0.8026755852842806,0.33492876567903795,0.665
B000010215,전주풍남중학교,중학교,35.79980046,127.1152469,전북특별자치도,전주시 완산구,효자동1가,0,0,41.0,0.0,1244,37.4,64.9,0.0,0.7111991357580122,0.0,0.08145625982189629,0.18464730290456421,0.44481605351170583,0.23701979199936307,0.763
B000008424,광남중학교,중학교,37.54083041,127.1016205,서울특별시,광진구,광장동,0,735,20.14,2.36,4987,66.4,81.5,0.21224371931850997,0.8989917176809507,0.4133099824868651,0.3265453116815087,0.7863070539419087,0.9999999999999998,0.6062329641849571,0.394
B000009053,유성중학교,중학교,36.34589364,127.3347496,대전광역시,유성구,상대동,0,1155,45.47,0.0,3653,43.8,71.5,0.3335258446433728,0.6709578682030969,0.0,0.2391959140911472,0.31742738589211605,0.6655518394648829,0.37110980871576926,0.629
B000008236,배화여자중학교,중학교,37.57954401,126.9672919,서울특별시,종로구,필운동,0,291,17.68,1.97,989,66.4,81.5,0.08403118683222639,0.9211379186172128,0.3450087565674256,0.06475903614457831,0.7863070539419087,0.9999999999999998,0.5335406586838919,0.466
B000013075,여수충무고등학교,고등학교,34.77142832,127.7110233,전라남도,여수시,미평동,0,642,19.38,1.08,896,28.5,51.6,0.18538839156800463,0.9058336334173569,0.18914185639229422,0.058669460450497646,0.0,0.0,0.22317222363802552,0.777
B000011641,한국게임과학고등학교,고등학교,36.08278434,127.2854062,전북특별자치도,완주군,운주면,1,205,73.85,0.0,55,34.4,52.7,0.059197227837135435,0.4154663305725603,0.0,0.003601361969617601,0.12240663900414928,0.03678929765886285,0.10624347617372092,0.106
B000008602,주례중학교,중학교,35.1484767,129.0141706,부산광역시,사상구,주례동,0,274,24.09,2.4,2059,47.4,72.2,0.07912214842622005,0.8634317608930501,0.4203152364273205,0.1348218962807753,0.39211618257261405,0.6889632107023413,0.42979507255038685,0.57
B000010440,여수아리울중학교,중학교,34.74171416,127.7450481,전라남도,여수시,관문동,0,642,15.93,2.0,279,33.6,63.7,0.18538839156800463,0.9368923298523586,0.3502626970227671,0.018268727082242014,0.10580912863070535,0.4046822742474918,0.33355059140059484,0.666
B000008113,혜원여자중학교,중학교,37.59327987,127.0970427,서울특별시,중랑구,망우동,0,558,16.81,1.62,2005,66.4,81.5,0.16113196650303208,0.9289701116312568,0.28371278458844135,0.1312860136196962,0.7863070539419087,0.9999999999999998,0.5485679883807224,0.451
B000010738,김천석천중학교,중학교,36.11757395,128.1220534,경상북도,김천시,황금동,0,258,19.21,1.83,169,34.3,68.4,0.07450187698527289,0.9073640619373424,0.3204903677758319,0.01106600314300681,0.12033195020746879,0.561872909698997,0.3326045282913199,0.667
B000008438,석관중학교,중학교,37.60814014,127.0667131,서울특별시,성북구,석관동,0,980,21.29,2.36,1861,66.4,81.5,0.2829916257580133,0.8886388188692834,0.4133099824868651,0.12185699319015192,0.7863070539419087,0.9999999999999998,0.582184079041037,0.418
B000011992,인창고등학교,고등학교,37.56488513,126.9640232,서울특별시,서대문구,충정로2가,0,745,21.36,2.06,1286,76.7,72.8,0.21513138896910194,0.8880086424198775,0.3607705779334501,0.08420639078051337,0.9999999999999999,0.7090301003344479,0.5428578500728984,0.457
B000012406,삼일여자고등학교,고등학교,35.51593104,129.316772,울산광역시,남구,선암동,0,1362,23.39,2.08,1075,40.3,62.0,0.39330060641062664,0.8697335253871084,0.36427320490367776,0.07039025667888947,0.24481327800829866,0.34782608695652173,0.3817228263908537,0.618
B000008590,명호중학교,중학교,35.08053123,128.898733,부산광역시,강서구,명지동,0,652,48.71,0.0,5318,47.4,72.2,0.1882760612185966,0.6417897011163125,0.0,0.3482189628077528,0.39211618257261405,0.6889632107023413,0.37656068640293616,0.623
B000008116,신도중학교,중학교,37.63298366,126.9308787,서울특별시,은평구,진관동,0,1085,36.04,0.07,6563,66.4,81.5,0.313312157089229,0.7558516384587685,0.01225919439579685,0.42974070193818753,0.7863070539419087,0.9999999999999998,0.549578457637315,0.45
B000011785,함덕고등학교,고등학교,33.54458376,126.6514373,제주특별자치도,제주시,조천읍,1,1317,60.07,0.0,2296,37.6,58.5,0.38030609298296275,0.5395210658984515,0.0,0.15034049240440023,0.1887966804979253,0.23076923076923062,0.24828892709216174,0.248
B000009242,부천중학교,중학교,37.49042809,126.7688648,경기도,부천시 원미구,중동,0,0,37.68,0.27,1946,48.2,75.6,0.0,0.7410875045012604,0.047285464098073555,0.12742273441592458,0.4087136929460581,0.8026755852842806,0.35453083020759957,0.645
B000022787,영동중학교,중학교,37.46598629,127.0251408,서울특별시,서초구,우면동,0,1823,28.01,1.45,3915,66.4,81.5,0.5264221773029166,0.8281418797263234,0.2539404553415061,0.25635149292823467,0.7863070539419087,0.9999999999999998,0.6085271765401481,0.391
B000011535,일산국제컨벤션고등학교,고등학교,37.67288456,126.771578,경기도,고양시 일산서구,주엽동,0,0,26.57,0.83,2539,57.3,67.5,0.0,0.8411055095426719,0.14535901926444833,0.16625196437925616,0.5975103734439834,0.5317725752508362,0.3803332403135326,0.62
